category,series_name,tile_type,color,surface,size_cm,size_inches,sku_code,application,suitable_for,unnamed:_10,embedding_text,page_number,image_path
Stone,Clay Stone,Porcelain Tiles,Grey,Matt,80x80,"31.49""x31.49""",A05GCYSE-GRY.M6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Grey color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_GREY.jpeg
Stone,Clay Stone,Porcelain Tiles,White,Matt,80x80,"31.49""x31.49""",A05GCYSE-WHE.M6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in White color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_WHITE.jpeg
Stone,Clay Stone,Porcelain Tiles,Beige,Matt,60x120,"23.62""x47.24""",A12GCYSE-BEE.A6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_BEIGE.jpeg
Stone,Clay Stone,Porcelain Tiles,Dark Grey,Matt,60x120,"23.62""x47.24""",A12GCYSE-DKG.A6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Dark Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_DARK_GREY.jpeg
Stone,Clay Stone,Porcelain Tiles,Grey,Matt,60x120,"23.62""x47.24""",A12GCYSE-GRY.A6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_GREY.jpeg
Stone,Clay Stone,Porcelain Tiles,White,Matt,60x120,"23.62""x47.24""",A12GCYSE-WHE.A6X5R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in White color with a Matt finish, size 60x120 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_WHITE.jpeg
Stone,Clay Stone,Porcelain Tiles,Beige,Matt,60x60,"23.62""x23.62""",A06GCYSE-BEE.A6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_BEIGE.jpeg
Stone,Clay Stone,Porcelain Tiles,Dark Grey,Matt,60x60,"23.62""x23.62""",A06GCYSE-DKG.A6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Dark Grey color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_DARK_GREY.jpeg
Stone,Clay Stone,Porcelain Tiles,Grey,Matt,60x60,"23.62""x23.62""",A06GCYSE-GRY.A6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Grey color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_GREY.jpeg
Stone,Clay Stone,Porcelain Tiles,White,Matt,60x60,"23.62""x23.62""",A06GCYSE-WHE.A6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in White color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_WHITE.jpeg
Stone,Clay Stone,Porcelain Tiles,Beige,Matt,30x60,"11.81""x23.62""",A09GCYSE-BEE.A6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 30x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_BEIGE.jpeg
Stone,Clay Stone,Porcelain Tiles,Dark Grey,Matt,30x60,"11.81""x23.62""",A09GCYSE-DKG.A6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Dark Grey color with a Matt finish, size 30x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_DARK_GREY.jpeg
Stone,Clay Stone,Porcelain Tiles,Grey,Matt,30x60,"11.81""x23.62""",A09GCYSE-GRY.A6X0R,Wall/Floor,Domestic/Light Commercial,Signature Collection,"series Porcelain Tiles in Grey color with a Matt finish, size 30x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_GREY.jpeg
Stone,Clay Stone,Porcelain Tiles,White,Matt,30x60,"11.81""x23.62""",A09GCYSE-WHE.A6X0R,Wall/Floor,Domestic/Light Commercial,Signature Collection,"series Porcelain Tiles in White color with a Matt finish, size 30x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CLAY_STONE_WHITE.jpeg
Stone,Coral Stone,Porcelain Tiles,Beige,Matt,60x60,"23.62""x23.62""",A06GCLNA-BEE.A6X0R,Wall/Floor,Domestic/Light Commercial,Signature Collection,"series Porcelain Tiles in Beige color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CORAL_STONE_BEIGE.jpeg
Stone,Coral Stone,Porcelain Tiles,Grey,Matt,60x60,"23.62""x23.62""",A06GCLNA-GRY.A6X0R,Wall/Floor,Domestic/Light Commercial,Signature Collection,"series Porcelain Tiles in Grey color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CORAL_STONE_GREY.jpeg
Stone,Coral Stone,Porcelain Tiles,Ivory,Matt,60x60,"23.62""x23.62""",A06GCLNA-IVO.A6X0R,Wall/Floor,Domestic/Light Commercial,Signature Collection,"series Porcelain Tiles in Ivory color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CORAL_STONE_IVORY.jpeg
Stone,Coral Stone,Porcelain Tiles,Light Grey,Matt,60x60,"23.62""x23.62""",A06GCLNA-LIG.A6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Light Grey color with a Matt finish, size 60x60 cm, suitable for wall/floor applications in domestic/light commercial spaces.",23,./extracted_images/CORAL_STONE_LIGHT_GREY.jpeg
Stone,K2 Stone,Porcelain Tiles,Beige,Matt,80x80,"31.49""x31.49""",A05GKSON-BEE.M6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Beige color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic/light commercial spaces.",24,./extracted_images/K2_STONE_BEIGE.jpeg
Stone,K2 Stone,Porcelain Tiles,Black,Matt,80x80,"31.49""x31.49""",A05GKSON-BLK.M6X0R,Wall/Floor,Domestic/Light Commercial,,"series Porcelain Tiles in Black color with a Matt finish, size 80x80 cm, suitable for wall/floor applications in domestic/light commercial spaces.",24,./extracted_images/K2_STONE_BLACK.jpeg
